t,x,y
8125,6.2,6.8
8126,6.4,7.2
8127,6.8,7.2
8128,7.2,7.4
8129,7.2,7.8
8130,7.4,8.2
8131,7.8,8.2
8132,8.2,8.4
8133,8.2,8.8
8134,8.4,9.2
8135,8.8,9.2
8136,9.2,9.4
8137,9.2,9.8
8138,9.4,10.2
8139,9.8,10.2
8140,10.2,10.4
8141,10.2,10.8
8142,10.4,11.2
8143,10.8,11.2
8144,11.2,11.4
8145,11.2,11.8
8146,11.4,12.2
8147,11.8,12.2
8148,12.2,12.4
8149,12.2,12.8
8150,12.4,13.2
8151,12.8,13.2
8152,13.2,13.4
8153,13.2,13.8
8154,13.4,14.2
8155,13.8,14.2
8156,14.2,14.4
8157,14.2,14.8
8158,14.4,15.2
8159,14.8,15.2
8160,15.2,15.4
8161,15.2,15.8
8162,15.4,16.2
8163,15.8,16.2
8164,16.2,16.4
8165,16.2,16.8
8166,16.4,17.2
8167,16.8,17.2
8168,17.2,17.4
8169,17.2,17.8
8170,17.4,18.2
8171,17.8,18.2
8172,18.2,18.4
8173,18.2,18.8
8174,18.4,19.2
8175,18.8,19.2
8176,19.2,19.4
8177,19.2,19.8
8178,19.4,20.2
8179,19.8,20.2
8180,20.2,20.4
8181,20.2,20.8
8182,20.4,21.2
8183,20.8,21.2
8184,21.2,21.4
8185,21.2,21.8
8186,21.4,22.2
8187,21.8,22.2
8188,22.2,22.4
8189,22.2,22.8
8190,22.4,23.2
8191,22.8,23.2
8192,23.2,23.4
8193,23.2,23.8
8194,23.4,24.2
8195,23.8,24.2
8196,24.2,24.4
8197,24.2,24.8
8198,24.4,25.2
8199,24.8,25.2
8200,25.2,25.4
8201,25.2,25.8
8202,25.4,26.2
8203,25.8,26.2
8204,26.2,26.4
8205,26.2,26.8
8206,26.4,27.2
8207,26.8,27.2
8208,27.2,27.4
8209,27.2,27.8
8210,27.4,28.2
8211,27.8,28.2
8212,28.2,28.4
8213,28.2,28.8
8214,28.4,29.2
8215,28.8,29.2
8216,29.2,29.4
8217,29.2,29.8
8218,29.4,30.2
8219,29.8,30.2
8220,30.2,30.4
8221,30.2,30.8
8222,30.4,31.2
8223,30.8,31.2
8224,31.2,31.4
8225,31.2,31.8
8226,31.4,32.2
8227,31.8,32.2
8228,32.2,32.4
8229,32.2,32.8
8230,32.4,33.2
8231,32.8,33.2
8232,33.2,33.4
8233,33.2,33.8
8234,33.4,34.2
8235,33.8,34.2
8236,34.2,34.4
8237,34.2,34.8
8238,34.4,35.2
8239,34.8,35.2
8240,35.2,35.4
8241,35.2,35.8
8242,35.4,36.2
8243,35.8,36.2
8244,36.2,36.4
8245,36.2,36.8
8246,36.4,37.2
8247,36.8,37.2
8248,37.2,37.4
8249,37.2,37.8
8250,37.4,38.2
8251,37.8,38.2
8252,38.2,38.4
8253,38.2,38.8
8254,38.4,39.2
8255,38.8,39.2
8256,39.2,39.4
8257,39.2,39.8
8258,39.4,40.2
8259,39.8,40.2
8260,40.2,40.4
8261,40.2,40.8
8262,40.4,41.2
8263,40.8,41.2
8264,41.2,41.4
8265,41.2,41.8
8266,41.4,42.2
8267,41.8,42.2
8268,42.2,42.4
8269,42.2,42.8
8270,42.4,43.2
8271,42.8,43.2
8272,43.2,43.4
8273,43.2,43.8
8274,43.4,44.2
8275,43.8,44.2
8276,44.2,44.4
8277,44.2,44.8
8278,44.4,45.2
8279,44.8,45.2
8280,45.2,45.4
8281,45.2,45.8
8282,45.4,46.2
8283,45.8,46.2
8284,46.2,46.4
8285,46.2,46.8
8286,46.4,47.2
8287,46.8,47.2
8288,47.2,47.4
8289,47.2,47.8
8290,47.4,48.2
8291,47.8,48.2
8292,48.2,48.4
8303,0.8,1.2
8304,1.2,1.4
8305,1.2,1.8
8306,1.4,2.2
8307,1.8,2.2
8308,2.2,2.4
8309,2.2,2.8
8310,2.4,3.2
8311,2.8,3.2
8312,3.2,3.4
8313,3.2,3.8
8314,3.4,4.2
8315,3.8,4.2
8316,4.2,4.4
8317,4.2,4.8
8318,4.4,5.2
8319,4.8,5.2
8320,5.2,5.4
8321,5.2,5.8
8322,5.4,6.2
8323,5.8,6.2
8324,6.2,6.4
8325,6.2,6.8
8326,6.4,7.2
8327,6.8,7.2
8328,7.2,7.4
8329,7.2,7.8
8330,7.4,8.2
8331,7.8,8.2
8332,8.2,8.4
8333,8.2,8.8
8334,8.4,9.2
8335,8.8,9.2
8336,9.2,9.4
8337,9.2,9.8
8338,9.4,10.2
8339,9.8,10.2
8340,10.2,10.4
8341,10.2,10.8
8342,10.4,11.2
8343,10.8,11.2
8344,11.2,11.4
8345,11.2,11.8
8346,11.4,12.2
8347,11.8,12.2
8348,12.2,12.4
8349,12.2,12.8
8350,12.4,13.2
8351,12.8,13.2
8352,13.2,13.4
8353,13.2,13.8
8354,13.4,14.2
8355,13.8,14.2
8356,14.2,14.4
8357,14.2,14.8
8358,14.4,15.2
8359,14.8,15.2
8360,15.2,15.4
8361,15.2,15.8
8362,15.4,16.2
8363,15.8,16.2
8364,16.2,16.4
8365,16.2,16.8
8366,16.4,17.2
8367,16.8,17.2
8368,17.2,17.4
8369,17.2,17.8
8370,17.4,18.2
8371,17.8,18.2
8372,18.2,18.4
8373,18.2,18.8
8374,18.4,19.2
8375,18.8,19.2
8376,19.2,19.4
8377,19.2,19.8
8378,19.4,20.2
8379,19.8,20.2
8380,20.2,20.4
8381,20.2,20.8
8382,20.4,21.2
8383,20.8,21.2
8384,21.2,21.4
8385,21.2,21.8
8386,21.4,22.2
8387,21.8,22.2
8388,22.2,22.4
8389,22.2,22.8
8390,22.4,23.2
8391,22.8,23.2
8392,23.2,23.4
8393,23.2,23.8
8394,23.4,24.2
8395,23.8,24.2
8396,24.2,24.4
8397,24.2,24.8
8398,24.4,25.2
8399,24.8,25.2
8400,25.2,25.4
8401,25.2,25.8
8402,25.4,26.2
8403,25.8,26.2
8404,26.2,26.4
8405,26.2,26.8
8406,26.4,27.2
8407,26.8,27.2
8408,27.2,27.4
8409,27.2,27.8
8410,27.4,28.2
8411,27.8,28.2
8412,28.2,28.4
8413,28.2,28.8
8414,28.4,29.2
8415,28.8,29.2
8416,29.2,29.4
8417,29.2,29.8
8418,29.4,30.2
8419,29.8,30.2
8420,30.2,30.4
8421,30.2,30.8
8422,30.4,31.2
8423,30.8,31.2
8424,31.2,31.4
8425,31.2,31.8
8426,31.4,32.2
8427,31.8,32.2
8428,32.2,32.4
8429,32.2,32.8
8430,32.4,33.2
8431,32.8,33.2
8432,33.2,33.4
8433,33.2,33.8
8434,33.4,34.2
8435,33.8,34.2
8436,34.2,34.4
8437,34.2,34.8
8438,34.4,35.2
8439,34.8,35.2
8440,35.2,35.4
8441,35.2,35.8
8442,35.4,36.2
8443,35.8,36.2
8444,36.2,36.4
8445,36.2,36.8
8446,36.4,37.2
8447,36.8,37.2
8448,37.2,37.4
8449,37.2,37.8
8450,37.4,38.2
8451,37.8,38.2
8452,38.2,38.4
8453,38.2,38.8
8454,38.4,39.2
8455,38.8,39.2
8456,39.2,39.4
8457,39.2,39.8
8458,39.4,40.2
8459,39.8,40.2
8460,40.2,40.4
8461,40.2,40.8
8462,40.4,41.2
8463,40.8,41.2
8464,41.2,41.4
8465,41.2,41.8
8466,41.4,42.2
8467,41.8,42.2
8468,42.2,42.4
8469,42.2,42.8
8470,42.4,43.2
8471,42.8,43.2
8472,43.2,43.4
8473,43.2,43.8
8474,43.4,44.2
8475,43.8,44.2
8476,44.2,44.4
8477,44.2,44.8
8478,44.4,45.2
8479,44.8,45.2
8480,45.2,45.4
8481,45.2,45.8
8482,45.4,46.2
8483,45.8,46.2
8484,46.2,46.4
8485,46.2,46.8
8486,46.4,47.2
8487,46.8,47.2
8488,47.2,47.4
8489,47.2,47.8
8490,47.4,48.2
8491,47.8,48.2
8492,48.2,48.4
8503,0.8,1.2
8504,1.2,1.4
8505,1.2,1.8
8506,1.4,2.2
8507,1.8,2.2
8508,2.2,2.4
8509,2.2,2.8
8510,2.4,3.2
8511,2.8,3.2
8512,3.2,3.4
8513,3.2,3.8
8514,3.4,4.2
8515,3.8,4.2
8516,4.2,4.4
8517,4.2,4.8
8518,4.4,5.2
8519,4.8,5.2
8520,5.2,5.4
8521,5.2,5.8
8522,5.4,6.2
8523,5.8,6.2
8524,6.2,6.4
8525,6.2,6.8
8526,6.4,7.2
8527,6.8,7.2
8528,7.2,7.4
8529,7.2,7.8
8530,7.4,8.2
8531,7.8,8.2
8532,8.2,8.4
8533,8.2,8.8
8534,8.4,9.2
8535,8.8,9.2
8536,9.2,9.4
8537,9.2,9.8
8538,9.4,10.2
8539,9.8,10.2
8540,10.2,10.4
8541,10.2,10.8
8542,10.4,11.2
8543,10.8,11.2
8544,11.2,11.4
8545,11.2,11.8
8546,11.4,12.2
8547,11.8,12.2
8548,12.2,12.4
8549,12.2,12.8
8550,12.4,13.2
8551,12.8,13.2
8552,13.2,13.4
8553,13.2,13.8
8554,13.4,14.2
8555,13.8,14.2
8556,14.2,14.4
8557,14.2,14.8
8558,14.4,15.2
8559,14.8,15.2
8560,15.2,15.4
8561,15.2,15.8
8562,15.4,16.2
8563,15.8,16.2
8564,16.2,16.4
8565,16.2,16.8
8566,16.4,17.2
8567,16.8,17.2
8568,17.2,17.4
8569,17.2,17.8
8570,17.4,18.2
8571,17.8,18.2
8572,18.2,18.4
8573,18.2,18.8
8574,18.4,19.2
8575,18.8,19.2
8576,19.2,19.4
8577,19.2,19.8
8578,19.4,20.2
8579,19.8,20.2
8580,20.2,20.4
8581,20.2,20.8
8582,20.4,21.2
8583,20.8,21.2
8584,21.2,21.4
8585,21.2,21.8
8586,21.4,22.2
8587,21.8,22.2
8588,22.2,22.4
8589,22.2,22.8
8590,22.4,23.2
8591,22.8,23.2
8592,23.2,23.4
8593,23.2,23.8
8594,23.4,24.2
8595,23.8,24.2
8596,24.2,24.4
8597,24.2,24.8
8598,24.4,25.2
8599,24.8,25.2
8600,25.2,25.4
8601,25.2,25.8
8602,25.4,26.2
8603,25.8,26.2
8604,26.2,26.4
8605,26.2,26.8
8606,26.4,27.2
8607,26.8,27.2
8608,27.2,27.4
8609,27.2,27.8
8610,27.4,28.2
8611,27.8,28.2
8612,28.2,28.4
8613,28.2,28.8
8614,28.4,29.2
8615,28.8,29.2
8616,29.2,29.4
8617,29.2,29.8
8618,29.4,30.2
8619,29.8,30.2
8620,30.2,30.4
8621,30.2,30.8
8622,30.4,31.2
8623,30.8,31.2
8624,31.2,31.4
8625,31.2,31.8
8626,31.4,32.2
8627,31.8,32.2
8628,32.2,32.4
8629,32.2,32.8
8630,32.4,33.2
8631,32.8,33.2
8632,33.2,33.4
8633,33.2,33.8
8634,33.4,34.2
8635,33.8,34.2
8636,34.2,34.4
8637,34.2,34.8
8638,34.4,35.2
8639,34.8,35.2
8640,35.2,35.4
8641,35.2,35.8
8642,35.4,36.2
8643,35.8,36.2
8644,36.2,36.4
8645,36.2,36.8
8646,36.4,37.2
8647,36.8,37.2
8648,37.2,37.4
8649,37.2,37.8
8650,37.4,38.2
8651,37.8,38.2
8652,38.2,38.4
8653,38.2,38.8
8654,38.4,39.2
8655,38.8,39.2
8656,39.2,39.4
8657,39.2,39.8
8658,39.4,40.2
8659,39.8,40.2
8660,40.2,40.4
8661,40.2,40.8
8662,40.4,41.2
8663,40.8,41.2
8664,41.2,41.4
8665,41.2,41.8
8666,41.4,42.2
8667,41.8,42.2
8668,42.2,42.4
8669,42.2,42.8
8670,42.4,43.2
8671,42.8,43.2
8672,43.2,43.4
8673,43.2,43.8
8674,43.4,44.2
8675,43.8,44.2
8676,44.2,44.4
8677,44.2,44.8
8678,44.4,45.2
8679,44.8,45.2
8680,45.2,45.4
8681,45.2,45.8
8682,45.4,46.2
8683,45.8,46.2
8684,46.2,46.4
8685,46.2,46.8
8686,46.4,47.2
8687,46.8,47.2
8688,47.2,47.4
8689,47.2,47.8
8690,47.4,48.2
8691,47.8,48.2
8692,48.2,48.4
8703,0.8,1.2
8704,1.2,1.4
8705,1.2,1.8
8706,1.4,2.2
8707,1.8,2.2
8708,2.2,2.4
8709,2.2,2.8
8710,2.4,3.2
8711,2.8,3.2
8712,3.2,3.4
8713,3.2,3.8
8714,3.4,4.2
8715,3.8,4.2
8716,4.2,4.4
8717,4.2,4.8
8718,4.4,5.2
8719,4.8,5.2
8720,5.2,5.4
8721,5.2,5.8
8722,5.4,6.2
8723,5.8,6.2
8724,6.2,6.4
8725,6.2,6.8
8726,6.4,7.2
8727,6.8,7.2
8728,7.2,7.4
8729,7.2,7.8
8730,7.4,8.2
8731,7.8,8.2
8732,8.2,8.4
8733,8.2,8.8
8734,8.4,9.2
8735,8.8,9.2
8736,9.2,9.4
8737,9.2,9.8
8738,9.4,10.2
8739,9.8,10.2
8740,10.2,10.4
8741,10.2,10.8
8742,10.4,11.2
8743,10.8,11.2
8744,11.2,11.4
8745,11.2,11.8
8746,11.4,12.2
8747,11.8,12.2
8748,12.2,12.4
8749,12.2,12.8
8750,12.4,13.2
8751,12.8,13.2
8752,13.2,13.4
8753,13.2,13.8
8754,13.4,14.2
8755,13.8,14.2
8756,14.2,14.4
8757,14.2,14.8
8758,14.4,15.2
8759,14.8,15.2
8760,15.2,15.4
8761,15.2,15.8
8762,15.4,16.2
8763,15.8,16.2
8764,16.2,16.4
8765,16.2,16.8
8766,16.4,17.2
8767,16.8,17.2
8768,17.2,17.4
8769,17.2,17.8
8770,17.4,18.2
8771,17.8,18.2
8772,18.2,18.4
8773,18.2,18.8
8774,18.4,19.2
8775,18.8,19.2
8776,19.2,19.4
8777,19.2,19.8
8778,19.4,20.2
8779,19.8,20.2
8780,20.2,20.4
8781,20.2,20.8
8782,20.4,21.2
8783,20.8,21.2
8784,21.2,21.4
8785,21.2,21.8
8786,21.4,22.2
8787,21.8,22.2
8788,22.2,22.4
8789,22.2,22.8
8790,22.4,23.2
8791,22.8,23.2
8792,23.2,23.4
8793,23.2,23.8
8794,23.4,24.2
8795,23.8,24.2
8796,24.2,24.4
8797,24.2,24.8
8798,24.4,25.2
8799,24.8,25.2
8800,25.2,25.4
8801,25.2,25.8
8802,25.4,26.2
8803,25.8,26.2
8804,26.2,26.4
8805,26.2,26.8
8806,26.4,27.2
8807,26.8,27.2
8808,27.2,27.4
8809,27.2,27.8
8810,27.4,28.2
8811,27.8,28.2
8812,28.2,28.4
8813,28.2,28.8
8814,28.4,29.2
8815,28.8,29.2
8816,29.2,29.4
8817,29.2,29.8
8818,29.4,30.2
8819,29.8,30.2
8820,30.2,30.4
8821,30.2,30.8
8822,30.4,31.2
8823,30.8,31.2
8824,31.2,31.4
8825,31.2,31.8
8826,31.4,32.2
8827,31.8,32.2
8828,32.2,32.4
8829,32.2,32.8
8830,32.4,33.2
8831,32.8,33.2
8832,33.2,33.4
8833,33.2,33.8
8834,33.4,34.2
8835,33.8,34.2
8836,34.2,34.4
8837,34.2,34.8
8838,34.4,35.2
8839,34.8,35.2
8840,35.2,35.4
8841,35.2,35.8
8842,35.4,36.2
8843,35.8,36.2
8844,36.2,36.4
8845,36.2,36.8
8846,36.4,37.2
8847,36.8,37.2
8848,37.2,37.4
8849,37.2,37.8
8850,37.4,38.2
8851,37.8,38.2
8852,38.2,38.4
8853,38.2,38.8
8854,38.4,39.2
8855,38.8,39.2
8856,39.2,39.4
8857,39.2,39.8
8858,39.4,40.2
8859,39.8,40.2
8860,40.2,40.4
8861,40.2,40.8
8862,40.4,41.2
8863,40.8,41.2
8864,41.2,41.4
8865,41.2,41.8
8866,41.4,42.2
8867,41.8,42.2
8868,42.2,42.4
8869,42.2,42.8
8870,42.4,43.2
8871,42.8,43.2
8872,43.2,43.4
8873,43.2,43.8
8874,43.4,44.2
8875,43.8,44.2
8876,44.2,44.4
8877,44.2,44.8
8878,44.4,45.2
8879,44.8,45.2
8880,45.2,45.4
8881,45.2,45.8
8882,45.4,46.2
8883,45.8,46.2
8884,46.2,46.4
8885,46.2,46.8
8886,46.4,47.2
8887,46.8,47.2
8888,47.2,47.4
8889,47.2,47.8
8890,47.4,48.2
8891,47.8,48.2
8892,48.2,48.4
8903,0.8,1.2
8904,1.2,1.4
8905,1.2,1.8
8906,1.4,2.2
8907,1.8,2.2
8908,2.2,2.4
8909,2.2,2.8
8910,2.4,3.2
8911,2.8,3.2
8912,3.2,3.4
8913,3.2,3.8
8914,3.4,4.2
8915,3.8,4.2
8916,4.2,4.4
8917,4.2,4.8
8918,4.4,5.2
8919,4.8,5.2
8920,5.2,5.4
8921,5.2,5.8
8922,5.4,6.2
8923,5.8,6.2
8924,6.2,6.4
8925,6.2,6.8
8926,6.4,7.2
8927,6.8,7.2
8928,7.2,7.4
8929,7.2,7.8
8930,7.4,8.2
8931,7.8,8.2
8932,8.2,8.4
8933,8.2,8.8
8934,8.4,9.2
8935,8.8,9.2
8936,9.2,9.4
8937,9.2,9.8
8938,9.4,10.2
8939,9.8,10.2
8940,10.2,10.4
8941,10.2,10.8
8942,10.4,11.2
8943,10.8,11.2
8944,11.2,11.4
8945,11.2,11.8
8946,11.4,12.2
8947,11.8,12.2
8948,12.2,12.4
8949,12.2,12.8
8950,12.4,13.2
8951,12.8,13.2
8952,13.2,13.4
8953,13.2,13.8
8954,13.4,14.2
8955,13.8,14.2
8956,14.2,14.4
8957,14.2,14.8
8958,14.4,15.2
8959,14.8,15.2
8960,15.2,15.4
8961,15.2,15.8
8962,15.4,16.2
8963,15.8,16.2
8964,16.2,16.4
8965,16.2,16.8
8966,16.4,17.2
8967,16.8,17.2
8968,17.2,17.4
8969,17.2,17.8
8970,17.4,18.2
8971,17.8,18.2
8972,18.2,18.4
8973,18.2,18.8
8974,18.4,19.2
8975,18.8,19.2
8976,19.2,19.4
8977,19.2,19.8
8978,19.4,20.2
8979,19.8,20.2
8980,20.2,20.4
8981,20.2,20.8
8982,20.4,21.2
8983,20.8,21.2
8984,21.2,21.4
8985,21.2,21.8
8986,21.4,22.2
8987,21.8,22.2
8988,22.2,22.4
8989,22.2,22.8
8990,22.4,23.2
8991,22.8,23.2
8992,23.2,23.4
8993,23.2,23.8
8994,23.4,24.2
8995,23.8,24.2
8996,24.2,24.4
8997,24.2,24.8
8998,24.4,25.2
8999,24.8,25.2
9000,25.2,25.4
9001,25.2,25.8
9002,25.4,26.2
9003,25.8,26.2
9004,26.2,26.4
9005,26.2,26.8
9006,26.4,27.2
9007,26.8,27.2
9008,27.2,27.4
9009,27.2,27.8
9010,27.4,28.2
9011,27.8,28.2
9012,28.2,28.4
9013,28.2,28.8
9014,28.4,29.2
9015,28.8,29.2
9016,29.2,29.4
9017,29.2,29.8
9018,29.4,30.2
9019,29.8,30.2
9020,30.2,30.4
9021,30.2,30.8
9022,30.4,31.2
9023,30.8,31.2
9024,31.2,31.4
9025,31.2,31.8
9026,31.4,32.2
9027,31.8,32.2
9028,32.2,32.4
9029,32.2,32.8
9030,32.4,33.2
9031,32.8,33.2
9032,33.2,33.4
9033,33.2,33.8
9034,33.4,34.2
9035,33.8,34.2
9036,34.2,34.4
9037,34.2,34.8
9038,34.4,35.2
9039,34.8,35.2
9040,35.2,35.4
9041,35.2,35.8
9042,35.4,36.2
9043,35.8,36.2
9044,36.2,36.4
9045,36.2,36.8
9046,36.4,37.2
9047,36.8,37.2
9048,37.2,37.4
9049,37.2,37.8
9050,37.4,38.2
9051,37.8,38.2
9052,38.2,38.4
9053,38.2,38.8
9054,38.4,39.2
9055,38.8,39.2
9056,39.2,39.4
9057,39.2,39.8
9058,39.4,40.2
9059,39.8,40.2
9060,40.2,40.4
9061,40.2,40.8
9062,40.4,41.2
9063,40.8,41.2
9064,41.2,41.4
9065,41.2,41.8
9066,41.4,42.2
9067,41.8,42.2
9068,42.2,42.4
9069,42.2,42.8
9070,42.4,43.2
9071,42.8,43.2
9072,43.2,43.4
9073,43.2,43.8
9074,43.4,44.2
9075,43.8,44.2
9076,44.2,44.4
9077,44.2,44.8
9078,44.4,45.2
9079,44.8,45.2
9080,45.2,45.4
9081,45.2,45.8
9082,45.4,46.2
9083,45.8,46.2
9084,46.2,46.4
9085,46.2,46.8
9086,46.4,47.2
9087,46.8,47.2
9088,47.2,47.4
9089,47.2,47.8
9090,47.4,48.2
9091,47.8,48.2
9092,48.2,48.4
9103,0.8,1.2
9104,1.2,1.4
9105,1.2,1.8
9106,1.4,2.2
9107,1.8,2.2
9108,2.2,2.4
9109,2.2,2.8
9110,2.4,3.2
9111,2.8,3.2
9112,3.2,3.4
9113,3.2,3.8
9114,3.4,4.2
9115,3.8,4.2
9116,4.2,4.4
9117,4.2,4.8
9118,4.4,5.2
9119,4.8,5.2
9120,5.2,5.4
9121,5.2,5.8
9122,5.4,6.2
9123,5.8,6.2
9124,6.2,6.4
9125,6.2,6.8
9126,6.4,7.2
9127,6.8,7.2
9128,7.2,7.4
9129,7.2,7.8
9130,7.4,8.2
9131,7.8,8.2
9132,8.2,8.4
9133,8.2,8.8
9134,8.4,9.2
9135,8.8,9.2
9136,9.2,9.4
9137,9.2,9.8
9138,9.4,10.2
9139,9.8,10.2
9140,10.2,10.4
9141,10.2,10.8
9142,10.4,11.2
9143,10.8,11.2
9144,11.2,11.4
9145,11.2,11.8
9146,11.4,12.2
9147,11.8,12.2
9148,12.2,12.4
9149,12.2,12.8
9150,12.4,13.2
9151,12.8,13.2
9152,13.2,13.4
9153,13.2,13.8
9154,13.4,14.2
9155,13.8,14.2
9156,14.2,14.4
9157,14.2,14.8
9158,14.4,15.2
9159,14.8,15.2
9160,15.2,15.4
9161,15.2,15.8
9162,15.4,16.2
9163,15.8,16.2
9164,16.2,16.4
9165,16.2,16.8
9166,16.4,17.2
9167,16.8,17.2
9168,17.2,17.4
9169,17.2,17.8
9170,17.4,18.2
9171,17.8,18.2
9172,18.2,18.4
9173,18.2,18.8
9174,18.4,19.2
9175,18.8,19.2
9176,19.2,19.4
9177,19.2,19.8
9178,19.4,20.2
9179,19.8,20.2
9180,20.2,20.4
9181,20.2,20.8
9182,20.4,21.2
9183,20.8,21.2
9184,21.2,21.4
9185,21.2,21.8
9186,21.4,22.2
9187,21.8,22.2
9188,22.2,22.4
9189,22.2,22.8
9190,22.4,23.2
9191,22.8,23.2
9192,23.2,23.4
9193,23.2,23.8
9194,23.4,24.2
9195,23.8,24.2
9196,24.2,24.4
9197,24.2,24.8
9198,24.4,25.2
9199,24.8,25.2
9200,25.2,25.4
9201,25.2,25.8
9202,25.4,26.2
9203,25.8,26.2
9204,26.2,26.4
9205,26.2,26.8
9206,26.4,27.2
9207,26.8,27.2
9208,27.2,27.4
9209,27.2,27.8
9210,27.4,28.2
9211,27.8,28.2
9212,28.2,28.4
9213,28.2,28.8
9214,28.4,29.2
9215,28.8,29.2
9216,29.2,29.4
9217,29.2,29.8
9218,29.4,30.2
9219,29.8,30.2
9220,30.2,30.4
9221,30.2,30.8
9222,30.4,31.2
9223,30.8,31.2
9224,31.2,31.4
9225,31.2,31.8
9226,31.4,32.2
9227,31.8,32.2
9228,32.2,32.4
9229,32.2,32.8
9230,32.4,33.2
9231,32.8,33.2
9232,33.2,33.4
9233,33.2,33.8
9234,33.4,34.2
9235,33.8,34.2
9236,34.2,34.4
9237,34.2,34.8
9238,34.4,35.2
9239,34.8,35.2
9240,35.2,35.4
9241,35.2,35.8
9242,35.4,36.2
9243,35.8,36.2
9244,36.2,36.4
9245,36.2,36.8
9246,36.4,37.2
9247,36.8,37.2
9248,37.2,37.4
9249,37.2,37.8
9250,37.4,38.2
9251,37.8,38.2
9252,38.2,38.4
9253,38.2,38.8
9254,38.4,39.2
9255,38.8,39.2
9256,39.2,39.4
9257,39.2,39.8
9258,39.4,40.2
9259,39.8,40.2
9260,40.2,40.4
9261,40.2,40.8
9262,40.4,41.2
9263,40.8,41.2
9264,41.2,41.4
9265,41.2,41.8
9266,41.4,42.2
9267,41.8,42.2
9268,42.2,42.4
9269,42.2,42.8
9270,42.4,43.2
9271,42.8,43.2
9272,43.2,43.4
9273,43.2,43.8
9274,43.4,44.2
9275,43.8,44.2
9276,44.2,44.4
9277,44.2,44.8
9278,44.4,45.2
9279,44.8,45.2
9280,45.2,45.4
9281,45.2,45.8
9282,45.4,46.2
9283,45.8,46.2
9284,46.2,46.4
9285,46.2,46.8
9286,46.4,47.2
9287,46.8,47.2
9288,47.2,47.4
9289,47.2,47.8
9290,47.4,48.2
9291,47.8,48.2
9292,48.2,48.4
9303,0.8,1.2
9304,1.2,1.4
9305,1.2,1.8
9306,1.4,2.2
9307,1.8,2.2
9308,2.2,2.4
9309,2.2,2.8
9310,2.4,3.2
9311,2.8,3.2
9312,3.2,3.4
9313,3.2,3.8
9314,3.4,4.2
9315,3.8,4.2
9316,4.2,4.4
9317,4.2,4.8
9318,4.4,5.2
9319,4.8,5.2
9320,5.2,5.4
9321,5.2,5.8
9322,5.4,6.2
9323,5.8,6.2
9324,6.2,6.4
9325,6.2,6.8
9326,6.4,7.2
9327,6.8,7.2
9328,7.2,7.4
9329,7.2,7.8
9330,7.4,8.2
9331,7.8,8.2
9332,8.2,8.4
9333,8.2,8.8
9334,8.4,9.2
9335,8.8,9.2
9336,9.2,9.4
9337,9.2,9.8
9338,9.4,10.2
9339,9.8,10.2
9340,10.2,10.4
9341,10.2,10.8
9342,10.4,11.2
9343,10.8,11.2
9344,11.2,11.4
9345,11.2,11.8
9346,11.4,12.2
9347,11.8,12.2
9348,12.2,12.4
9349,12.2,12.8
9350,12.4,13.2
9351,12.8,13.2
9352,13.2,13.4
9353,13.2,13.8
9354,13.4,14.2
9355,13.8,14.2
9356,14.2,14.4
9357,14.2,14.8
9358,14.4,15.2
9359,14.8,15.2
9360,15.2,15.4
9361,15.2,15.8
9362,15.4,16.2
9363,15.8,16.2
9364,16.2,16.4
9365,16.2,16.8
9366,16.4,17.2
9367,16.8,17.2
9368,17.2,17.4
9369,17.2,17.8
9370,17.4,18.2
9371,17.8,18.2
9372,18.2,18.4
9373,18.2,18.8
9374,18.4,19.2
9375,18.8,19.2
9376,19.2,19.4
9377,19.2,19.8
9378,19.4,20.2
9379,19.8,20.2
9380,20.2,20.4
9381,20.2,20.8
9382,20.4,21.2
9383,20.8,21.2
9384,21.2,21.4
9385,21.2,21.8
9386,21.4,22.2
9387,21.8,22.2
9388,22.2,22.4
9389,22.2,22.8
9390,22.4,23.2
9391,22.8,23.2
9392,23.2,23.4
9393,23.2,23.8
9394,23.4,24.2
9395,23.8,24.2
9396,24.2,24.4
9397,24.2,24.8
9398,24.4,25.2
9399,24.8,25.2
9400,25.2,25.4
9401,25.2,25.8
9402,25.4,26.2
9403,25.8,26.2
9404,26.2,26.4
9405,26.2,26.8
9406,26.4,27.2
9407,26.8,27.2
9408,27.2,27.4
9409,27.2,27.8
9410,27.4,28.2
9411,27.8,28.2
9412,28.2,28.4
9413,28.2,28.8
9414,28.4,29.2
9415,28.8,29.2
9416,29.2,29.4
9417,29.2,29.8
9418,29.4,30.2
9419,29.8,30.2
9420,30.2,30.4
9421,30.2,30.8
9422,30.4,31.2
9423,30.8,31.2
9424,31.2,31.4
9425,31.2,31.8
9426,31.4,32.2
9427,31.8,32.2
9428,32.2,32.4
9429,32.2,32.8
9430,32.4,33.2
9431,32.8,33.2
9432,33.2,33.4
9433,33.2,33.8
9434,33.4,34.2
9435,33.8,34.2
9436,34.2,34.4
9437,34.2,34.8
9438,34.4,35.2
9439,34.8,35.2
9440,35.2,35.4
9441,35.2,35.8
9442,35.4,36.2
9443,35.8,36.2
9444,36.2,36.4
9445,36.2,36.8
9446,36.4,37.2
9447,36.8,37.2
9448,37.2,37.4
9449,37.2,37.8
9450,37.4,38.2
9451,37.8,38.2
9452,38.2,38.4
9453,38.2,38.8
9454,38.4,39.2
9455,38.8,39.2
9456,39.2,39.4
